2026-03-18 21:53:07,677 | INFO     | __main__ | =======================================================
2026-03-18 21:53:07,677 | INFO     | __main__ | Preprocessing: ensuring dataset split ...
2026-03-18 21:53:07,677 | INFO     | __main__ | [preprocess] Splitting raw data from ../palm_split ...
2026-03-18 21:53:23,943 | INFO     | __main__ |   Class 'anemia': finished with 2000 original train images.
2026-03-18 21:53:25,833 | INFO     | __main__ |   Class 'non_anemia': physically augmenting 1358 images to reach 2000...
2026-03-18 21:53:49,762 | INFO     | __main__ |   Class 'non_anemia': reached 2000 images in 'train'.
2026-03-18 21:53:53,870 | INFO     | __main__ |   Class 'non_anemia': finished with 1358 original train images.
2026-03-18 21:53:53,873 | INFO     | __main__ | [preprocess] Dataset split and physical offline augmentation complete.
2026-03-18 21:53:53,875 | INFO     | __main__ | Preprocessing: validating dataset directories …
2026-03-18 21:53:53,875 | INFO     | __main__ | [preprocess] train: 2 classes found in '../data/processed1\train'.
2026-03-18 21:53:53,875 | INFO     | __main__ | [preprocess] val: 2 classes found in '../data/processed1\val'.
2026-03-18 21:53:53,877 | INFO     | __main__ | [preprocess] test: 2 classes found in '../data/processed1\test'.
2026-03-18 21:53:53,877 | INFO     | __main__ | Discovering training classes …
2026-03-18 21:53:53,887 | INFO     | __main__ |   Class 'anemia': 2000 images total in dataset split.
2026-03-18 21:53:53,890 | INFO     | __main__ |   Class 'non_anemia': 2000 images total in dataset split.
2026-03-18 21:53:53,890 | INFO     | __main__ | Discovering validation classes …
2026-03-18 21:53:53,896 | INFO     | __main__ |   Class 'anemia': 256 images total in dataset split.
2026-03-18 21:53:53,898 | INFO     | __main__ |   Class 'non_anemia': 169 images total in dataset split.
2026-03-18 21:53:53,898 | INFO     | __main__ | Discovering test classes …
2026-03-18 21:53:53,901 | INFO     | __main__ |   Class 'anemia': 257 images total in dataset split.
2026-03-18 21:53:53,902 | INFO     | __main__ |   Class 'non_anemia': 171 images total in dataset split.
2026-03-18 21:53:53,902 | INFO     | __main__ | Total classes: 2  ->  ['anemia', 'non_anemia']
2026-03-18 21:53:53,902 | INFO     | __main__ | Advanced augmentation enabled for training set.
